с,В
45.3743,0.9245
45.3749,0.8944
45.3754,0.8553
45.3760,0.8151
45.3765,0.7837
45.3771,0.7703
45.3776,0.7809
45.3782,0.8155
45.3787,0.8678
45.3793,0.9259
45.3798,0.9761
45.3804,1.0067
45.3809,1.0125
45.3815,0.9962
45.3820,0.9663
45.3826,0.9344
45.3832,0.9113
45.3837,0.9039
45.3843,0.9144
45.3848,0.9395
45.3854,0.9713
45.3859,0.9992
45.3865,1.0126
45.3870,1.0052
45.3876,0.9778
45.3881,0.9393
45.3887,0.9043
45.3892,0.8878
45.3898,0.8989
45.3903,0.9372
45.3909,0.9920
45.3914,1.0464
45.3920,1.0832
45.3925,1.0910
45.3931,1.0676
45.3937,1.0213
45.3942,0.9679
45.3948,0.9247
45.3953,0.9040
45.3959,0.9087
45.3964,0.9322
45.3970,0.9627
45.3975,0.9891
45.3981,1.0054
45.3986,1.0124
45.3992,1.0144
45.3997,1.0155
45.4003,1.0157
45.4008,1.0114
45.4014,0.9977
45.4020,0.9728
45.4025,0.9411
45.4031,0.9119
45.4036,0.8961
45.4042,0.9008
45.4047,0.9248
45.4053,0.9590
45.4058,0.9895
45.4064,1.0037
45.4069,0.9955
45.4075,0.9664
45.4080,0.9244
45.4086,0.8801
45.4091,0.8436
45.4097,0.8210
45.4102,0.8145
45.4108,0.8228
45.4113,0.8425
45.4119,0.8691
45.4124,0.8977
45.4130,0.9237
45.4135,0.9443
45.4141,0.9581
45.4147,0.9655
45.4152,0.9675
45.4158,0.9647
45.4163,0.9575
45.4169,0.9460
45.4174,0.9309
45.4180,0.9141
45.4185,0.8988
45.4191,0.8885
45.4196,0.8849
45.4202,0.8868
45.4207,0.8904
45.4213,0.8917
45.4218,0.8892
45.4224,0.8859
45.4229,0.8880
45.4235,0.9016
45.4241,0.9285
45.4247,0.9641
45.4253,0.9988
45.4258,1.0224
45.4264,1.0287
45.4269,1.0182
45.4275,0.9975
45.4280,0.9761
45.4286,0.9627
45.4291,0.9619
45.4297,0.9729
45.4302,0.9903
45.4308,1.0060
45.4313,1.0128
45.4319,1.0072
45.4324,0.9913
45.4330,0.9718
45.4336,0.9561
45.4341,0.9483
45.4347,0.9475
45.4352,0.9493
45.4358,0.9497
45.4363,0.9469
45.4369,0.9424
45.4374,0.9391
45.4380,0.9400
45.4386,0.9477
45.4391,0.9623
45.4397,0.9808
45.4402,0.9966
45.4408,1.0020
45.4413,0.9915
45.4419,0.9656
45.4424,0.9324
45.4430,0.9049
45.4435,0.8949
45.4441,0.9075
45.4446,0.9382
45.4452,0.9749
45.4457,1.0043
45.4463,1.0171
45.4468,1.0117
45.4474,0.9940
45.4479,0.9738
45.4485,0.9618
45.4491,0.9659
45.4496,0.9885
45.4502,1.0255
45.4507,1.0668
45.4513,1.0990
45.4518,1.1104
45.4524,1.0949
45.4529,1.0547
45.4535,0.9986
45.4540,0.9380
45.4546,0.8822
45.4551,0.8369
45.4557,0.8051
45.4562,0.7878
45.4568,0.7860
45.4573,0.7994
45.4579,0.8256
45.4585,0.8589
45.4590,0.8911
45.4596,0.9149
45.4601,0.9259
45.4607,0.9246
45.4612,0.9150
45.4618,0.9018
45.4623,0.8884
45.4629,0.8759
45.4634,0.8641
45.4640,0.8517
45.4646,0.8384
45.4651,0.8251
45.4657,0.8143
45.4662,0.8094
45.4668,0.8132
45.4673,0.8253
45.4679,0.8418
45.4684,0.8564
45.4690,0.8630
45.4696,0.8594
45.4701,0.8480
45.4707,0.8353
45.4712,0.8295
45.4718,0.8368
45.4723,0.8591
45.4729,0.8927
45.4734,0.9294
45.4740,0.9600
45.4746,0.9779
45.4751,0.9810
45.4757,0.9723
45.4762,0.9579
45.4768,0.9440
45.4773,0.9351
45.4779,0.9332
45.4784,0.9387
45.4790,0.9515
45.4795,0.9712
45.4801,0.9963
45.4806,1.0246
45.4812,1.0526
45.4817,1.0761
45.4823,1.0917
45.4828,1.0971
45.4834,1.0914
45.4840,1.0741
45.4845,1.0451
45.4851,1.0045
45.4856,0.9550
45.4862,0.9034
45.4867,0.8599
45.4873,0.8348
45.4878,0.8331
45.4884,0.8518
45.4889,0.8809
45.4895,0.9088
45.4900,0.9279
45.4906,0.9375
45.4911,0.9426
45.4917,0.9500
45.4922,0.9646
45.4928,0.9868
45.4934,1.0124
45.4939,1.0348
45.4945,1.0468
45.4950,1.0437
45.4956,1.0245
45.4961,0.9932
45.4967,0.9577
45.4972,0.9272
45.4978,0.9096
45.4983,0.9093
45.4989,0.9258
45.4994,0.9541
45.5000,0.9859
45.5005,1.0131
45.5011,1.0292
45.5016,1.0312
45.5022,1.0198
45.5027,0.9985
45.5033,0.9726
45.5038,0.9480
45.5044,0.9291
45.5049,0.9181
45.5055,0.9151
45.5060,0.9190
45.5066,0.9293
45.5071,0.9451
45.5077,0.9645
45.5082,0.9838
45.5088,0.9977
45.5093,1.0016
45.5099,0.9937
45.5104,0.9760
45.5110,0.9535
45.5115,0.9325
45.5121,0.9182
45.5126,0.9135
45.5132,0.9192
45.5137,0.9351
45.5143,0.9612
45.5148,0.9961
45.5154,1.0351
45.5159,1.0682
45.5165,1.0815
45.5170,1.0618
45.5176,1.0035
45.5182,0.9139
45.5187,0.8130
45.5193,0.7276
45.5198,0.6823
45.5204,0.6901
45.5209,0.7482
45.5215,0.8394
45.5220,0.9382
45.5226,1.0191
45.5231,1.0637
45.5237,1.0649
45.5242,1.0272
45.5248,0.9649
45.5253,0.8972
45.5259,0.8428
45.5264,0.8146
45.5270,0.8159
45.5275,0.8402
45.5281,0.8753
45.5287,0.9080
45.5292,0.9297
45.5298,0.9387
45.5303,0.9393
45.5309,0.9393
45.5314,0.9461
45.5320,0.9635
45.5325,0.9889
45.5331,1.0140
45.5336,1.0272
45.5342,1.0185
45.5348,0.9839
45.5353,0.9281
45.5359,0.8622
45.5365,0.7996
45.5370,0.7507
45.5376,0.7200
45.5381,0.7071
45.5387,0.7094
45.5392,0.7245
45.5398,0.7515
45.5403,0.7900
45.5409,0.8387
45.5414,0.8939
45.5420,0.9496
45.5425,0.9978
45.5431,1.0295
45.5436,1.0368
45.5442,1.0163
45.5447,0.9709
45.5453,0.9101
45.5458,0.8484
45.5464,0.8005
45.5470,0.7770
45.5475,0.7814
45.5481,0.8097
45.5486,0.8519
45.5492,0.8960
45.5497,0.9309
45.5503,0.9504
45.5508,0.9538
45.5514,0.9460
45.5519,0.9353
45.5525,0.9306
45.5530,0.9372
45.5536,0.9555
45.5541,0.9801
45.5547,1.0020
45.5552,1.0125
45.5558,1.0072
45.5564,0.9884
45.5569,0.9639
45.5575,0.9438
45.5580,0.9353
45.5586,0.9389
45.5591,0.9478
45.5597,0.9514
45.5602,0.9403
45.5608,0.9116
45.5613,0.8702
45.5619,0.8265
45.5624,0.7927
45.5630,0.7780
45.5635,0.7859
45.5641,0.8138
45.5646,0.8533
45.5652,0.8932
45.5658,0.9218
45.5663,0.9306
45.5669,0.9171
45.5674,0.8855
45.5680,0.8455
45.5685,0.8082
45.5691,0.7812
45.5696,0.7665
45.5702,0.7617
45.5707,0.7640
45.5713,0.7733
45.5718,0.7920
45.5724,0.8215
45.5729,0.8584
45.5735,0.8934
45.5740,0.9148
45.5746,0.9139
45.5752,0.8901
45.5757,0.8507
45.5763,0.8093
45.5768,0.7799
45.5774,0.7722
45.5779,0.7891
45.5785,0.8265
45.5790,0.8752
45.5796,0.9234
45.5801,0.9590
45.5807,0.9722
45.5812,0.9574
45.5818,0.9149
45.5823,0.8519
45.5829,0.7819
45.5834,0.7219
45.5840,0.6876
45.5845,0.6888
45.5851,0.7258
45.5857,0.7894
45.5862,0.8633
45.5868,0.9288
45.5873,0.9702
45.5879,0.9782
45.5884,0.9514
45.5890,0.8966
45.5895,0.8272
45.5901,0.7600
45.5906,0.7111
45.5912,0.6917
45.5917,0.7050
45.5923,0.7448
45.5928,0.7980
45.5934,0.8490
45.5939,0.8853
45.5945,0.9022
45.5950,0.9031
45.5956,0.8970
45.5962,0.8934
45.5967,0.8975
45.5973,0.9071
45.5978,0.9142
45.5984,0.9085
45.5989,0.8836
45.5995,0.8402
45.6000,0.7860
45.6006,0.7319
45.6011,0.6878
45.6017,0.6597
45.6022,0.6484
45.6028,0.6517
45.6033,0.6653
45.6039,0.6849
45.6045,0.7064
45.6050,0.7260
45.6056,0.7407
45.6061,0.7486
45.6067,0.7505
45.6072,0.7502
45.6078,0.7536
45.6083,0.7658
45.6089,0.7882
45.6095,0.8166
45.6100,0.8429
45.6106,0.8587
45.6111,0.8587
45.6117,0.8426
45.6122,0.8139
45.6128,0.7788
45.6133,0.7452
45.6139,0.7206
45.6144,0.7116
45.6150,0.7208
45.6155,0.7461
45.6161,0.7801
45.6166,0.8125
45.6172,0.8332
45.6177,0.8352
45.6183,0.8169
45.6189,0.7828
45.6194,0.7420
45.6200,0.7060
45.6205,0.6855
45.6211,0.6868
45.6216,0.7106
45.6222,0.7510
45.6227,0.7971
45.6233,0.8358
45.6238,0.8556
45.6244,0.8500
45.6249,0.8203
45.6255,0.7753
45.6260,0.7287
45.6266,0.6943
45.6272,0.6810
45.6277,0.6899
45.6283,0.7154
45.6288,0.7476
45.6294,0.7755
45.6299,0.7895
45.6305,0.7844
45.6310,0.7611
45.6316,0.7266
45.6321,0.6912
45.6327,0.6642
45.6332,0.6506
45.6338,0.6489
45.6343,0.6528
45.6349,0.6537
45.6355,0.6449
45.6360,0.6251
45.6366,0.5993
45.6371,0.5767
45.6377,0.5669
45.6382,0.5754
45.6388,0.6012
45.6394,0.6373
45.6399,0.6738
45.6405,0.7020
45.6410,0.7169
45.6416,0.7185
45.6421,0.7108
45.6427,0.7000
45.6432,0.6920
45.6438,0.6909
45.6443,0.6983
45.6449,0.7144
45.6455,0.7385
45.6460,0.7693
45.6466,0.8040
45.6473,0.8377
45.6479,0.8639
45.6486,0.8763
45.6493,0.8717
45.6500,0.8508
45.6507,0.8183
45.6513,0.7805
45.6520,0.7437
45.6526,0.7119
45.6532,0.6864
45.6537,0.6652
45.6543,0.6448
45.6548,0.6213
45.6554,0.5926
45.6560,0.5592
45.6565,0.5243
45.6571,0.4940
45.6576,0.4768
45.6582,0.4813
45.6587,0.5121
45.6593,0.5661
45.6598,0.6314
45.6604,0.6908
45.6609,0.7293
45.6615,0.7404
45.6620,0.7285
45.6626,0.7058
45.6631,0.6861
45.6637,0.6785
45.6642,0.6855
45.6648,0.7031
45.6654,0.7242
45.6660,0.7413
45.6666,0.7494
45.6672,0.7471
45.6677,0.7368
45.6683,0.7243
45.6689,0.7157
45.6694,0.7150
45.6700,0.7219
45.6706,0.7318
45.6711,0.7389
45.6717,0.7387
45.6723,0.7303
45.6729,0.7158
45.6735,0.6992
45.6741,0.6841
45.6747,0.6730
45.6753,0.6662
45.6758,0.6629
45.6764,0.6621
45.6770,0.6637
45.6775,0.6678
45.6781,0.6745
45.6786,0.6817
45.6792,0.6857
45.6798,0.6820
45.6804,0.6681
45.6810,0.6450
45.6815,0.6171
45.6821,0.5904
45.6827,0.5702
45.6832,0.5599
45.6838,0.5610
45.6843,0.5730
45.6849,0.5941
45.6854,0.6204
45.6860,0.6465
45.6865,0.6668
45.6871,0.6778
45.6876,0.6800
45.6881,0.6780
45.6887,0.6793
45.6892,0.6908
45.6898,0.7161
45.6903,0.7531
45.6909,0.7944
45.6914,0.8289
45.6920,0.8460
45.6925,0.8391
45.6931,0.8087
45.6936,0.7614
45.6942,0.7083
45.6947,0.6614
45.6952,0.6300
45.6958,0.6182
45.6963,0.6237
45.6969,0.6386
45.6974,0.6520
45.6980,0.6535
45.6985,0.6366
45.6991,0.6017
45.6996,0.5559
45.7002,0.5114
45.7007,0.4819
45.7013,0.4784
45.7018,0.5046
45.7024,0.5547
45.7029,0.6142
45.7035,0.6640
45.7040,0.6879
45.7046,0.6791
45.7051,0.6421
45.7057,0.5911
45.7062,0.5446
45.7068,0.5182
45.7073,0.5208
45.7079,0.5525
45.7084,0.6054
45.7090,0.6665
45.7095,0.7213
45.7100,0.7577
45.7106,0.7694
45.7111,0.7577
45.7117,0.7311
45.7122,0.7029
45.7128,0.6868
45.7133,0.6922
45.7139,0.7198
45.7144,0.7606
45.7150,0.7990
45.7155,0.8181
45.7161,0.8075
45.7166,0.7675
45.7172,0.7098
45.7177,0.6524
45.7182,0.6127
45.7188,0.6007
45.7193,0.6159
45.7199,0.6498
45.7204,0.6885
45.7210,0.7178
45.7215,0.7265
45.7221,0.7100
45.7226,0.6726
45.7232,0.6264
45.7237,0.5881
45.7243,0.5719
45.7248,0.5842
45.7254,0.6199
45.7259,0.6650
45.7265,0.7012
45.7270,0.7134
45.7276,0.6957
45.7281,0.6529
45.7286,0.5990
45.7292,0.5508
45.7297,0.5223
45.7303,0.5195
45.7308,0.5397
45.7314,0.5729
45.7319,0.6061
45.7325,0.6277
45.7330,0.6305
45.7335,0.6142
45.7341,0.5847
45.7347,0.5530
45.7352,0.5328
45.7358,0.5356
45.7364,0.5664
45.7369,0.6213
45.7375,0.6887
45.7380,0.7534
45.7386,0.8013
45.7391,0.8230
45.7397,0.8154
45.7402,0.7816
45.7407,0.7302
45.7413,0.6734
45.7418,0.6244
45.7424,0.5940
45.7429,0.5879
45.7435,0.6052
45.7440,0.6379
45.7446,0.6733
45.7452,0.6979
45.7457,0.7008
45.7463,0.6778
45.7468,0.6318
45.7474,0.5731
45.7479,0.5156
45.7485,0.4737
45.7490,0.4565
45.7496,0.4653
45.7501,0.4929
45.7506,0.5273
45.7512,0.5571
45.7517,0.5755
45.7523,0.5816
45.7528,0.5783
45.7533,0.5703
45.7539,0.5611
45.7544,0.5532
45.7550,0.5486
45.7555,0.5497
45.7561,0.5584
45.7566,0.5744
45.7572,0.5942
45.7577,0.6121
45.7582,0.6226
45.7588,0.6227
45.7593,0.6125
45.7599,0.5950
45.7604,0.5748
45.7610,0.5565
45.7615,0.5430
45.7620,0.5345
45.7626,0.5278
45.7631,0.5185
45.7637,0.5041
45.7642,0.4868
45.7647,0.4737
45.7653,0.4741
45.7658,0.4938
45.7664,0.5311
45.7669,0.5766
45.7675,0.6167
45.7680,0.6387
45.7685,0.6360
45.7691,0.6105
45.7696,0.5731
45.7702,0.5400
45.7707,0.5272
45.7713,0.5435
45.7718,0.5862
45.7723,0.6414
45.7729,0.6895
45.7734,0.7133
45.7740,0.7047
45.7745,0.6679
45.7751,0.6165
45.7756,0.5684
45.7762,0.5384
45.7767,0.5334
45.7773,0.5497
45.7778,0.5759
45.7783,0.5990
45.7789,0.6106
45.7794,0.6099
45.7800,0.6007
45.7805,0.5875
45.7810,0.5720
45.7816,0.5545
45.7821,0.5359
45.7827,0.5196
45.7832,0.5108
45.7838,0.5147
45.7843,0.5337
45.7849,0.5660
45.7854,0.6048
45.7859,0.6403
45.7865,0.6629
45.7870,0.6683
45.7876,0.6591
45.7881,0.6435
45.7887,0.6316
45.7892,0.6303
45.7897,0.6413
45.7903,0.6612
45.7908,0.6837
45.7914,0.7019
45.7919,0.7102
45.7925,0.7042
45.7930,0.6829
45.7935,0.6493
45.7941,0.6106
45.7946,0.5768
45.7952,0.5576
45.7957,0.5592
45.7963,0.5823
45.7968,0.6219
45.7973,0.6698
45.7979,0.7181
45.7984,0.7607
45.7990,0.7930
45.7995,0.8114
45.8001,0.8126
45.8006,0.7946
45.8011,0.7580
45.8017,0.7075
45.8022,0.6519
45.8028,0.6038
45.8033,0.5771
45.8038,0.5837
45.8044,0.6292
45.8049,0.7093
45.8055,0.8090
45.8060,0.9058
45.8066,0.9757
45.8071,1.0009
45.8077,0.9752
45.8082,0.9067
45.8087,0.8146
45.8093,0.7234
45.8098,0.6551
45.8104,0.6231
45.8109,0.6296
45.8115,0.6667
45.8120,0.7199
45.8125,0.7734
45.8131,0.8152
45.8136,0.8400
45.8142,0.8500
45.8147,0.8529
45.8153,0.8583
45.8158,0.8735
45.8164,0.9005
45.8169,0.9356
45.8175,0.9700
45.8180,0.9935
45.8185,0.9978
45.8191,0.9797
45.8196,0.9429
45.8202,0.8982
45.8207,0.8609
45.8213,0.8463
45.8218,0.8641
45.8223,0.9139
45.8229,0.9847
45.8234,1.0581
45.8240,1.1154
45.8245,1.1438
45.8251,1.1402
45.8256,1.1096
45.8262,1.0614
45.8267,1.0055
45.8273,0.9500
45.8278,0.9010
45.8283,0.8630
45.8289,0.8384
45.8294,0.8282
45.8300,0.8320
45.8305,0.8480
45.8310,0.8728
45.8316,0.9011
45.8321,0.9262
45.8327,0.9411
45.8332,0.9409
45.8338,0.9254
45.8343,0.9002
45.8349,0.8750
45.8354,0.8603
45.8360,0.8639
45.8366,0.8876
45.8371,0.9262
45.8377,0.9688
45.8382,1.0023
45.8388,1.0160
45.8393,1.0056
45.8399,0.9750
45.8404,0.9342
45.8410,0.8961
45.8415,0.8716
45.8421,0.8669
45.8426,0.8825
45.8432,0.9137
45.8437,0.9535
45.8443,0.9940
45.8448,1.0276
45.8454,1.0478
45.8459,1.0496
45.8465,1.0317
45.8470,0.9972
45.8476,0.9538
45.8481,0.9110
45.8487,0.8770
45.8493,0.8561
45.8498,0.8484
45.8504,0.8509
45.8510,0.8590
45.8516,0.8685
45.8522,0.8764
45.8528,0.8809
45.8534,0.8815
45.8539,0.8787
45.8545,0.8733
45.8551,0.8668
45.8557,0.8612
45.8562,0.8593
45.8568,0.8635
45.8573,0.8755
45.8579,0.8950
45.8584,0.9190
45.8590,0.9416
45.8595,0.9561
45.8601,0.9574
45.8606,0.9449
45.8612,0.9233
45.8617,0.9018
45.8622,0.8903
45.8628,0.8960
45.8633,0.9208
45.8639,0.9601
45.8644,1.0046
45.8650,1.0424
45.8656,1.0623
45.8662,1.0565
45.8667,1.0237
45.8673,0.9696
45.8678,0.9068
45.8684,0.8509
45.8689,0.8159
45.8695,0.8100
45.8700,0.8342
45.8706,0.8822
45.8711,0.9432
45.8717,1.0043
45.8722,1.0533
45.8728,1.0817
45.8733,1.0867
45.8739,1.0719
45.8744,1.0463
45.8750,1.0211
45.8755,1.0062
45.8761,1.0061
45.8766,1.0192
45.8772,1.0387
45.8777,1.0555
45.8783,1.0627
45.8788,1.0583
45.8794,1.0463
45.8799,1.0349
45.8805,1.0315
45.8810,1.0393
45.8816,1.0551
45.8821,1.0708
45.8827,1.0765
45.8832,1.0653
45.8838,1.0355
45.8843,0.9921
45.8849,0.9437
45.8855,0.8997
45.8860,0.8682
45.8866,0.8542
45.8871,0.8603
45.8877,0.8867
45.8882,0.9307
45.8888,0.9866
45.8893,1.0456
45.8899,1.0976
45.8904,1.1338
45.8910,1.1493
45.8915,1.1439
45.8921,1.1218
45.8926,1.0897
45.8932,1.0544
45.8937,1.0221
45.8943,0.9973
45.8948,0.9825
45.8954,0.9786
45.8959,0.9837
45.8965,0.9938
45.8970,1.0032
45.8976,1.0072
45.8981,1.0036
45.8987,0.9938
45.8992,0.9830
45.8998,0.9784
45.9003,0.9878
45.9009,1.0151
45.9014,1.0588
45.9020,1.1108
45.9025,1.1592
45.9031,1.1917
45.9036,1.1998
45.9042,1.1809
45.9047,1.1387
45.9053,1.0827
45.9058,1.0254
45.9064,0.9787
45.9069,0.9513
45.9075,0.9465
45.9080,0.9623
45.9086,0.9926
45.9091,1.0290
45.9097,1.0627
45.9102,1.0867
45.9107,1.0969
45.9113,1.0928
45.9118,1.0776
45.9124,1.0574
45.9129,1.0400
45.9135,1.0322
45.9140,1.0378
45.9146,1.0555
45.9151,1.0798
45.9157,1.1027
45.9162,1.1167
45.9168,1.1174
45.9173,1.1044
45.9179,1.0811
45.9184,1.0537
45.9190,1.0289
45.9195,1.0122
45.9201,1.0065
45.9206,1.0110
45.9212,1.0214
45.9217,1.0319
45.9223,1.0380
45.9228,1.0389
45.9234,1.0368
45.9239,1.0350
45.9245,1.0343
45.9250,1.0323
45.9256,1.0251
45.9261,1.0101
45.9267,0.9880
45.9272,0.9627
45.9278,0.9394
45.9283,0.9226
45.9288,0.9152
45.9294,0.9176
45.9299,0.9287
45.9305,0.9464
45.9310,0.9682
45.9316,0.9924
45.9321,1.0185
45.9327,1.0469
45.9332,1.0782
45.9338,1.1111
45.9343,1.1420
45.9349,1.1656
45.9354,1.1770
45.9360,1.1737
45.9366,1.1563
45.9371,1.1289
45.9377,1.0978
45.9382,1.0706
45.9388,1.0542
45.9393,1.0515
45.9398,1.0602
45.9404,1.0723
45.9409,1.0780
45.9415,1.0706
45.9420,1.0505
45.9426,1.0260
45.9431,1.0095
45.9437,1.0116
45.9442,1.0370
45.9448,1.0825
45.9453,1.1391
45.9459,1.1946
45.9464,1.2377
45.9470,1.2593
45.9475,1.2545
45.9481,1.2226
45.9486,1.1674
45.9492,1.0978
45.9497,1.0264
45.9503,0.9681
45.9508,0.9365
45.9514,0.9410
45.9519,0.9833
45.9525,1.0560
45.9530,1.1436
45.9536,1.2251
45.9541,1.2790
45.9547,1.2890
45.9552,1.2490
45.9558,1.1656
45.9563,1.0570
45.9569,0.9466
45.9574,0.8568
45.9580,0.8033
45.9585,0.7925
45.9591,0.8218
45.9596,0.8813
45.9602,0.9563
45.9607,1.0297
45.9613,1.0862
45.9618,1.1155
45.9624,1.1139
45.9629,1.0851
45.9635,1.0390
45.9640,0.9899
45.9646,0.9524
45.9651,0.9385
45.9657,0.9537
45.9662,0.9953
45.9668,1.0520
45.9673,1.1066
45.9679,1.1407
45.9684,1.1407
45.9690,1.1030
45.9695,1.0351
45.9701,0.9537
45.9706,0.8793
45.9712,0.8305
45.9717,0.8179
45.9723,0.8413
45.9728,0.8894
45.9734,0.9446
45.9739,0.9899
45.9745,1.0151
45.9750,1.0186
45.9756,1.0063
45.9761,0.9870
45.9767,0.9688
45.9772,0.9568
45.9778,0.9527
45.9783,0.9549
45.9789,0.9605
45.9794,0.9662
45.9800,0.9698
45.9805,0.9705
45.9811,0.9687
45.9816,0.9660
45.9822,0.9645
45.9827,0.9664
45.9833,0.9727
45.9838,0.9835
45.9844,0.9974
45.9849,1.0123
45.9855,1.0262
45.9860,1.0388
45.9866,1.0513
45.9871,1.0658
45.9877,1.0819
45.9882,1.0956
45.9888,1.0986
45.9893,1.0833
45.9899,1.0470
45.9904,0.9956
45.9910,0.9418
45.9915,0.8990
45.9921,0.8749
45.9926,0.8681
45.9932,0.8703
45.9937,0.8717
45.9942,0.8676
45.9948,0.8612
45.9953,0.8615
45.9959,0.8783
45.9965,0.9156
45.9970,0.9683
45.9976,1.0235
45.9981,1.0650
45.9987,1.0795
45.9992,1.0613
45.9998,1.0143
46.0003,0.9508
46.0009,0.8875
46.0014,0.8393
46.0020,0.8153
46.0025,0.8166
46.0031,0.8386
46.0036,0.8735
46.0042,0.9135
46.0047,0.9510
46.0053,0.9804
46.0058,0.9977
46.0064,1.0014
46.0069,0.9922
46.0075,0.9726
46.0080,0.9467
46.0086,0.9189
46.0091,0.8930
46.0097,0.8719
46.0102,0.8572
46.0108,0.8498
46.0113,0.8503
46.0119,0.8580
46.0124,0.8699
46.0130,0.8814
46.0135,0.8875
46.0141,0.8863
46.0146,0.8801
46.0151,0.8749
46.0157,0.8772
46.0162,0.8906
46.0168,0.9135
46.0173,0.9405
46.0179,0.9646
46.0184,0.9800
46.0190,0.9833
46.0195,0.9745
46.0201,0.9570
46.0206,0.9371
46.0212,0.9223
46.0217,0.9188
46.0223,0.9286
46.0228,0.9486
46.0234,0.9716
46.0240,0.9892
46.0246,0.9950
46.0252,0.9863
46.0257,0.9650
46.0263,0.9361
46.0268,0.9056
46.0274,0.8784
46.0279,0.8573
46.0285,0.8429
46.0290,0.8354
46.0296,0.8351
46.0301,0.8427
46.0307,0.8585
46.0312,0.8805
46.0318,0.9044
46.0324,0.9241
46.0329,0.9341
46.0335,0.9312
46.0340,0.9160
46.0346,0.8919
46.0351,0.8643
46.0357,0.8394
46.0362,0.8238
46.0368,0.8226
46.0373,0.8379
46.0379,0.8669
46.0384,0.9010
46.0390,0.9286
46.0395,0.9391
46.0401,0.9282
46.0406,0.9000
46.0412,0.8656
46.0417,0.8378
46.0423,0.8259
46.0428,0.8311
46.0434,0.8467
46.0439,0.8615
46.0445,0.8664
46.0450,0.8588
46.0456,0.8440
46.0461,0.8324
46.0467,0.8341
46.0472,0.8522
46.0478,0.8798
46.0483,0.9016
46.0489,0.9015
46.0494,0.8712
46.0500,0.8157
46.0505,0.7518
46.0511,0.7006
46.0516,0.6785
46.0522,0.6918
46.0527,0.7348
46.0533,0.7937
46.0538,0.8507
46.0544,0.8902
46.0549,0.9028
46.0554,0.8882
46.0560,0.8554
46.0565,0.8203
46.0571,0.8004
46.0576,0.8080
46.0582,0.8456
46.0587,0.9047
46.0593,0.9677
46.0598,1.0144
46.0604,1.0289
46.0609,1.0057
46.0615,0.9515
46.0620,0.8828
46.0626,0.8202
46.0631,0.7814
46.0637,0.7761
46.0642,0.8032
46.0648,0.8521
46.0653,0.9074
46.0659,0.9540
46.0664,0.9821
46.0670,0.9901
46.0675,0.9838
46.0681,0.9724
46.0686,0.9645
46.0692,0.9646
46.0697,0.9729
46.0703,0.9861
46.0708,1.0003
46.0714,1.0124
46.0719,1.0213
46.0725,1.0278
46.0730,1.0321
46.0736,1.0323
46.0741,1.0238
46.0747,1.0009
46.0752,0.9605
46.0758,0.9046
46.0763,0.8423
46.0769,0.7870
46.0774,0.7528
46.0780,0.7489
46.0785,0.7755
46.0791,0.8244
46.0796,0.8824
46.0802,0.9364
46.0807,0.9766
46.0813,0.9981
46.0818,1.0000
46.0824,0.9847
46.0829,0.9574
46.0835,0.9250
46.0840,0.8955
46.0846,0.8759
46.0851,0.8715
46.0857,0.8838
46.0862,0.9106
46.0868,0.9453
46.0873,0.9790
46.0879,1.0033
46.0884,1.0126
46.0890,1.0051
46.0895,0.9830
46.0901,0.9509
46.0906,0.9153
46.0911,0.8848
46.0917,0.8692
46.0922,0.8775
46.0928,0.9145
46.0933,0.9784
46.0939,1.0591
46.0944,1.1403
46.0950,1.2036
46.0956,1.2328
46.0961,1.2181
46.0967,1.1582
46.0972,1.0610
46.0978,0.9419
46.0983,0.8218
46.0989,0.7222
46.0994,0.6603
46.1000,0.6451
46.1005,0.6755
46.1011,0.7412
46.1016,0.8266
46.1021,0.9144
46.1027,0.9903
46.1032,1.0446
46.1038,1.0728
46.1043,1.0751
46.1049,1.0554
46.1055,1.0204
46.1061,0.9790
46.1066,0.9396
46.1072,0.9076
46.1078,0.8845
46.1083,0.8683
46.1089,0.8556
46.1094,0.8437
46.1100,0.8317
46.1105,0.8199
46.1111,0.8094
46.1116,0.8011
46.1122,0.7950
46.1127,0.7908
46.1133,0.7881
46.1138,0.7874
46.1144,0.7903
46.1149,0.7989
46.1155,0.8154
46.1160,0.8408
46.1166,0.8742
46.1171,0.9126
46.1177,0.9513
46.1182,0.9846
46.1188,1.0068
46.1193,1.0148
46.1199,1.0102
46.1204,0.9996
46.1210,0.9930
46.1215,0.9983
46.1221,1.0168
46.1226,1.0421
46.1232,1.0629
46.1237,1.0683
46.1243,1.0533
46.1248,1.0210
46.1253,0.9814
46.1259,0.9467
46.1264,0.9263
46.1270,0.9241
46.1275,0.9385
46.1281,0.9643
46.1286,0.9945
46.1292,1.0221
46.1297,1.0403
46.1303,1.0442
46.1308,1.0321
46.1314,1.0063
46.1319,0.9726
46.1325,0.9387
46.1330,0.9127
46.1336,0.9011
46.1341,0.9081
46.1347,0.9336
46.1352,0.9736
46.1358,1.0208
46.1363,1.0665
46.1369,1.1024
46.1374,1.1218
46.1380,1.1208
46.1385,1.0980
46.1391,1.0555
46.1396,0.9991
46.1402,0.9375
46.1407,0.8801
46.1413,0.8348
46.1418,0.8048
46.1424,0.7894
46.1429,0.7858
46.1435,0.7924
46.1440,0.8101
46.1446,0.8410
46.1452,0.8856
46.1457,0.9405
46.1463,0.9988
