с,В
47.1102,0.9733
47.1108,0.9793
47.1113,0.9770
47.1119,0.9675
47.1124,0.9545
47.1130,0.9423
47.1136,0.9332
47.1141,0.9273
47.1147,0.9230
47.1152,0.9185
47.1158,0.9132
47.1163,0.9084
47.1169,0.9074
47.1174,0.9142
47.1180,0.9307
47.1185,0.9558
47.1191,0.9846
47.1196,1.0113
47.1202,1.0314
47.1207,1.0442
47.1213,1.0528
47.1218,1.0612
47.1224,1.0717
47.1229,1.0842
47.1235,1.0975
47.1240,1.1111
47.1246,1.1249
47.1252,1.1388
47.1257,1.1514
47.1263,1.1596
47.1268,1.1600
47.1274,1.1485
47.1279,1.1228
47.1285,1.0827
47.1290,1.0317
47.1296,0.9755
47.1301,0.9217
47.1307,0.8779
47.1312,0.8518
47.1318,0.8498
47.1323,0.8751
47.1329,0.9252
47.1334,0.9918
47.1340,1.0627
47.1345,1.1252
47.1351,1.1704
47.1356,1.1948
47.1362,1.2006
47.1368,1.1938
47.1373,1.1812
47.1379,1.1681
47.1384,1.1563
47.1390,1.1443
47.1395,1.1289
47.1401,1.1073
47.1406,1.0782
47.1412,1.0430
47.1417,1.0048
47.1423,0.9684
47.1428,0.9397
47.1434,0.9238
47.1439,0.9250
47.1445,0.9457
47.1451,0.9851
47.1457,1.0387
47.1463,1.0981
47.1468,1.1528
47.1474,1.1928
47.1480,1.2118
47.1486,1.2081
47.1492,1.1848
47.1498,1.1484
47.1504,1.1069
47.1510,1.0687
47.1516,1.0408
47.1521,1.0270
47.1527,1.0278
47.1533,1.0397
47.1538,1.0566
47.1544,1.0720
47.1550,1.0800
47.1555,1.0774
47.1561,1.0636
47.1566,1.0413
47.1572,1.0158
47.1577,0.9937
47.1583,0.9806
47.1588,0.9800
47.1594,0.9922
47.1599,1.0155
47.1605,1.0471
47.1611,1.0845
47.1617,1.1246
47.1623,1.1629
47.1629,1.1937
47.1636,1.2112
47.1642,1.2123
47.1649,1.1990
47.1656,1.1783
47.1663,1.1603
47.1670,1.1536
47.1677,1.1618
47.1684,1.1825
47.1690,1.2085
47.1696,1.2323
47.1702,1.2487
47.1709,1.2548
47.1715,1.2492
47.1721,1.2299
47.1727,1.1950
47.1733,1.1452
47.1740,1.0858
47.1746,1.0272
47.1752,0.9819
47.1759,0.9592
47.1765,0.9613
47.1771,0.9822
47.1777,1.0111
47.1783,1.0379
47.1788,1.0570
47.1794,1.0677
47.1800,1.0726
47.1805,1.0736
47.1811,1.0694
47.1817,1.0566
47.1822,1.0331
47.1828,1.0018
47.1833,0.9716
47.1839,0.9540
47.1845,0.9573
47.1850,0.9831
47.1856,1.0252
47.1861,1.0724
47.1867,1.1117
47.1872,1.1328
47.1878,1.1311
47.1883,1.1089
47.1889,1.0750
47.1894,1.0415
47.1900,1.0198
47.1906,1.0170
47.1912,1.0330
47.1917,1.0605
47.1923,1.0877
47.1929,1.1033
47.1934,1.1008
47.1940,1.0807
47.1945,1.0494
47.1950,1.0158
47.1956,0.9878
47.1961,0.9704
47.1967,0.9651
47.1972,0.9721
47.1977,0.9904
47.1983,1.0190
47.1988,1.0557
47.1994,1.0971
47.1999,1.1382
47.2004,1.1729
47.2010,1.1957
47.2015,1.2026
47.2021,1.1929
47.2026,1.1698
47.2031,1.1398
47.2037,1.1106
47.2042,1.0893
47.2048,1.0813
47.2053,1.0892
47.2059,1.1125
47.2064,1.1470
47.2069,1.1845
47.2075,1.2144
47.2080,1.2258
47.2086,1.2109
47.2091,1.1678
47.2096,1.1020
47.2102,1.0256
47.2107,0.9548
47.2113,0.9055
47.2118,0.8886
47.2123,0.9057
47.2129,0.9483
47.2134,1.0005
47.2140,1.0443
47.2145,1.0655
47.2150,1.0590
47.2156,1.0296
47.2161,0.9895
47.2167,0.9532
47.2172,0.9319
47.2178,0.9305
47.2183,0.9463
47.2188,0.9714
47.2194,0.9964
47.2199,1.0139
47.2205,1.0206
47.2210,1.0170
47.2215,1.0061
47.2221,0.9915
47.2226,0.9771
47.2232,0.9663
47.2237,0.9625
47.2242,0.9690
47.2248,0.9880
47.2253,1.0194
47.2259,1.0593
47.2264,1.1002
47.2269,1.1317
47.2275,1.1439
47.2280,1.1302
47.2286,1.0905
47.2291,1.0324
47.2296,0.9695
47.2302,0.9177
47.2307,0.8896
47.2313,0.8893
47.2318,0.9117
47.2323,0.9447
47.2329,0.9753
47.2334,0.9947
47.2340,1.0012
47.2345,1.0001
47.2350,0.9995
47.2356,1.0059
47.2361,1.0197
47.2367,1.0353
47.2372,1.0445
47.2378,1.0414
47.2383,1.0251
47.2388,0.9997
47.2394,0.9711
47.2399,0.9446
47.2405,0.9234
47.2410,0.9095
47.2415,0.9045
47.2421,0.9091
47.2426,0.9220
47.2432,0.9389
47.2437,0.9532
47.2442,0.9584
47.2448,0.9521
47.2453,0.9373
47.2459,0.9226
47.2464,0.9187
47.2470,0.9337
47.2475,0.9695
47.2480,1.0204
47.2486,1.0748
47.2491,1.1186
47.2497,1.1399
47.2502,1.1333
47.2508,1.1013
47.2513,1.0528
47.2519,0.9998
47.2524,0.9540
47.2529,0.9235
47.2535,0.9119
47.2540,0.9173
47.2546,0.9341
47.2551,0.9554
47.2556,0.9758
47.2562,0.9923
47.2567,1.0046
47.2573,1.0137
47.2578,1.0207
47.2583,1.0268
47.2589,1.0333
47.2594,1.0416
47.2600,1.0531
47.2605,1.0690
47.2611,1.0887
47.2616,1.1097
47.2621,1.1273
47.2627,1.1367
47.2632,1.1341
47.2638,1.1174
47.2643,1.0863
47.2649,1.0424
47.2654,0.9904
47.2659,0.9382
47.2665,0.8959
47.2670,0.8732
47.2676,0.8736
47.2681,0.8923
47.2686,0.9166
47.2692,0.9311
47.2697,0.9250
47.2703,0.8974
47.2708,0.8589
47.2713,0.8263
47.2719,0.8155
47.2724,0.8328
47.2730,0.8724
47.2735,0.9191
47.2741,0.9547
47.2746,0.9672
47.2751,0.9562
47.2757,0.9330
47.2762,0.9153
47.2768,0.9178
47.2773,0.9451
47.2778,0.9900
47.2784,1.0376
47.2789,1.0729
47.2795,1.0873
47.2800,1.0816
47.2805,1.0628
47.2811,1.0394
47.2816,1.0166
47.2822,0.9949
47.2827,0.9724
47.2833,0.9470
47.2838,0.9179
47.2843,0.8855
47.2849,0.8509
47.2854,0.8172
47.2860,0.7896
47.2865,0.7748
47.2870,0.7797
47.2876,0.8084
47.2881,0.8608
47.2887,0.9317
47.2892,1.0117
47.2898,1.0892
47.2903,1.1523
47.2909,1.1915
47.2914,1.2015
47.2920,1.1823
47.2926,1.1393
47.2931,1.0817
47.2937,1.0208
47.2942,0.9669
47.2948,0.9269
47.2953,0.9024
47.2959,0.8905
47.2964,0.8847
47.2970,0.8781
47.2975,0.8659
47.2981,0.8472
47.2987,0.8263
47.2992,0.8120
47.2998,0.8138
47.3003,0.8377
47.3009,0.8823
47.3014,0.9381
47.3020,0.9909
47.3025,1.0272
47.3031,1.0403
47.3036,1.0329
47.3042,1.0150
47.3047,0.9990
47.3053,0.9940
47.3058,1.0028
47.3064,1.0214
47.3069,1.0430
47.3075,1.0611
47.3081,1.0727
47.3086,1.0791
47.3092,1.0837
47.3097,1.0886
47.3103,1.0917
47.3108,1.0859
47.3114,1.0618
47.3119,1.0131
47.3125,0.9402
47.3130,0.8525
47.3136,0.7663
47.3141,0.7004
47.3147,0.6716
47.3152,0.6890
47.3158,0.7505
47.3164,0.8412
47.3169,0.9372
47.3175,1.0118
47.3180,1.0448
47.3186,1.0291
47.3191,0.9733
47.3197,0.8979
47.3202,0.8283
47.3208,0.7865
47.3213,0.7851
47.3219,0.8243
47.3224,0.8938
47.3230,0.9755
47.3235,1.0495
47.3241,1.0995
47.3246,1.1175
47.3252,1.1061
47.3257,1.0765
47.3263,1.0437
47.3268,1.0196
47.3274,1.0075
47.3279,1.0018
47.3285,0.9929
47.3290,0.9739
47.3296,0.9454
47.3301,0.9153
47.3307,0.8939
47.3313,0.8879
47.3318,0.8962
47.3324,0.9114
47.3329,0.9224
47.3335,0.9208
47.3340,0.9043
47.3346,0.8784
47.3351,0.8550
47.3357,0.8480
47.3362,0.8678
47.3368,0.9168
47.3373,0.9880
47.3379,1.0662
47.3384,1.1330
47.3390,1.1716
47.3395,1.1729
47.3401,1.1382
47.3406,1.0791
47.3412,1.0132
47.3418,0.9572
47.3423,0.9211
47.3429,0.9049
47.3434,0.9019
47.3440,0.9038
47.3445,0.9067
47.3451,0.9134
47.3456,0.9314
47.3462,0.9666
47.3467,1.0183
47.3473,1.0775
47.3478,1.1295
47.3484,1.1601
47.3489,1.1623
47.3495,1.1383
47.3500,1.0987
47.3506,1.0577
47.3511,1.0271
47.3517,1.0133
47.3522,1.0162
47.3528,1.0322
47.3534,1.0565
47.3539,1.0855
47.3545,1.1154
47.3550,1.1401
47.3556,1.1520
47.3561,1.1439
47.3567,1.1133
47.3572,1.0645
47.3578,1.0079
47.3583,0.9571
47.3589,0.9245
47.3594,0.9178
47.3600,0.9376
47.3605,0.9781
47.3611,1.0289
47.3616,1.0778
47.3622,1.1144
47.3627,1.1325
47.3633,1.1308
47.3638,1.1126
47.3644,1.0829
47.3650,1.0478
47.3655,1.0132
47.3661,0.9851
47.3666,0.9683
47.3672,0.9644
47.3677,0.9717
47.3683,0.9848
47.3688,0.9969
47.3694,1.0007
47.3699,0.9902
47.3705,0.9612
47.3710,0.9129
47.3716,0.8508
47.3721,0.7871
47.3727,0.7387
47.3732,0.7223
47.3738,0.7472
47.3743,0.8114
47.3749,0.9002
47.3754,0.9914
47.3760,1.0623
47.3766,1.0975
47.3771,1.0936
47.3777,1.0591
47.3782,1.0108
47.3788,0.9680
47.3793,0.9470
47.3799,0.9562
47.3804,0.9938
47.3810,1.0479
47.3815,1.1004
47.3821,1.1325
47.3826,1.1324
47.3832,1.0999
47.3837,1.0455
47.3843,0.9854
47.3848,0.9347
47.3854,0.9013
47.3859,0.8853
47.3865,0.8814
47.3871,0.8837
47.3876,0.8890
47.3882,0.8969
47.3887,0.9084
47.3893,0.9244
47.3898,0.9452
47.3904,0.9720
47.3909,1.0059
47.3915,1.0469
47.3921,1.0915
47.3927,1.1326
47.3932,1.1612
47.3938,1.1697
47.3943,1.1549
47.3949,1.1203
47.3954,1.0752
47.3960,1.0318
47.3965,1.0000
47.3971,0.9842
47.3976,0.9829
47.3982,0.9915
47.3987,1.0044
47.3993,1.0161
47.3999,1.0216
47.4004,1.0172
47.4010,1.0017
47.4015,0.9770
47.4021,0.9470
47.4026,0.9152
47.4032,0.8836
47.4038,0.8520
47.4044,0.8195
47.4050,0.7869
47.4056,0.7576
47.4062,0.7378
47.4068,0.7339
47.4074,0.7497
47.4079,0.7843
47.4085,0.8316
47.4090,0.8818
47.4096,0.9251
47.4101,0.9550
47.4107,0.9705
47.4112,0.9744
47.4118,0.9716
47.4123,0.9663
47.4129,0.9615
47.4134,0.9584
47.4140,0.9563
47.4145,0.9534
47.4151,0.9479
47.4156,0.9396
47.4162,0.9308
47.4167,0.9248
47.4173,0.9243
47.4179,0.9295
47.4184,0.9381
47.4190,0.9468
47.4195,0.9534
47.4201,0.9573
47.4206,0.9591
47.4212,0.9586
47.4217,0.9547
47.4223,0.9466
47.4228,0.9353
47.4234,0.9247
47.4239,0.9208
47.4245,0.9284
47.4250,0.9490
47.4256,0.9796
47.4261,1.0140
47.4267,1.0459
47.4272,1.0712
47.4278,1.0889
47.4284,1.1005
47.4289,1.1070
47.4295,1.1074
47.4300,1.0979
47.4306,1.0743
47.4311,1.0352
47.4317,0.9839
47.4322,0.9289
47.4328,0.8810
47.4333,0.8505
47.4339,0.8434
47.4344,0.8605
47.4350,0.8965
47.4355,0.9427
47.4361,0.9880
47.4366,1.0225
47.4372,1.0391
47.4378,1.0352
47.4383,1.0128
47.4389,0.9776
47.4394,0.9366
47.4400,0.8969
47.4405,0.8635
47.4411,0.8399
47.4416,0.8283
47.4422,0.8299
47.4427,0.8429
47.4433,0.8622
47.4438,0.8799
47.4444,0.8878
47.4449,0.8804
47.4455,0.8572
47.4460,0.8228
47.4466,0.7857
47.4471,0.7564
47.4477,0.7440
47.4483,0.7550
47.4488,0.7916
47.4494,0.8508
47.4499,0.9247
47.4505,1.0011
47.4510,1.0656
47.4516,1.1050
47.4521,1.1103
47.4527,1.0804
47.4532,1.0222
47.4538,0.9494
47.4543,0.8792
47.4549,0.8279
47.4554,0.8071
47.4560,0.8196
47.4565,0.8582
47.4571,0.9081
47.4577,0.9529
47.4582,0.9803
47.4588,0.9857
47.4593,0.9729
47.4599,0.9498
47.4604,0.9253
47.4610,0.9061
47.4616,0.8955
47.4621,0.8942
47.4627,0.9007
47.4632,0.9126
47.4638,0.9267
47.4643,0.9393
47.4649,0.9461
47.4654,0.9424
47.4660,0.9251
47.4665,0.8940
47.4671,0.8537
47.4676,0.8134
47.4682,0.7856
47.4687,0.7808
47.4693,0.8027
47.4698,0.8459
47.4704,0.8969
47.4710,0.9407
47.4715,0.9668
47.4721,0.9737
47.4726,0.9672
47.4732,0.9560
47.4737,0.9463
47.4743,0.9390
47.4748,0.9309
47.4754,0.9177
47.4759,0.8981
47.4765,0.8755
47.4770,0.8566
47.4776,0.8485
47.4782,0.8549
47.4787,0.8745
47.4793,0.9011
47.4798,0.9260
47.4804,0.9411
47.4809,0.9414
47.4815,0.9266
47.4820,0.9012
47.4826,0.8734
47.4831,0.8526
47.4837,0.8462
47.4842,0.8567
47.4848,0.8798
47.4854,0.9062
47.4859,0.9240
47.4865,0.9228
47.4870,0.8969
47.4876,0.8475
47.4881,0.7837
47.4887,0.7202
47.4892,0.6724
47.4898,0.6500
47.4904,0.6529
47.4909,0.6713
47.4915,0.6911
47.4920,0.7007
47.4926,0.6971
47.4931,0.6862
47.4937,0.6794
47.4942,0.6869
47.4948,0.7117
47.4954,0.7485
47.4959,0.7872
47.4965,0.8188
47.4970,0.8394
47.4976,0.8505
47.4981,0.8554
47.4987,0.8556
47.4992,0.8484
47.4998,0.8291
47.5003,0.7955
47.5009,0.7515
47.5015,0.7074
47.5020,0.6760
47.5026,0.6666
47.5031,0.6803
47.5037,0.7094
47.5042,0.7416
47.5048,0.7652
47.5053,0.7735
47.5059,0.7661
47.5064,0.7483
47.5070,0.7284
47.5075,0.7149
47.5081,0.7130
47.5086,0.7230
47.5092,0.7398
47.5097,0.7546
47.5103,0.7585
47.5108,0.7463
47.5114,0.7188
47.5119,0.6824
47.5125,0.6468
47.5131,0.6222
47.5136,0.6171
47.5142,0.6362
47.5147,0.6794
47.5153,0.7402
47.5158,0.8069
47.5164,0.8654
47.5169,0.9028
47.5175,0.9117
47.5180,0.8927
47.5186,0.8535
47.5191,0.8064
47.5197,0.7626
47.5202,0.7293
47.5208,0.7081
47.5213,0.6977
47.5219,0.6965
47.5224,0.7047
47.5230,0.7237
47.5235,0.7540
47.5241,0.7918
47.5247,0.8282
47.5252,0.8513
47.5258,0.8505
47.5263,0.8215
47.5269,0.7700
47.5274,0.7110
47.5280,0.6643
47.5285,0.6479
47.5291,0.6711
47.5296,0.7302
47.5302,0.8093
47.5308,0.8854
47.5313,0.9367
47.5319,0.9492
47.5324,0.9211
47.5330,0.8613
47.5335,0.7854
47.5341,0.7091
47.5346,0.6431
47.5352,0.5917
47.5357,0.5555
47.5363,0.5350
47.5368,0.5327
47.5374,0.5519
47.5379,0.5930
47.5385,0.6507
47.5390,0.7149
47.5396,0.7742
47.5401,0.8198
47.5407,0.8476
47.5412,0.8575
47.5418,0.8519
47.5424,0.8340
47.5429,0.8080
47.5435,0.7783
47.5440,0.7504
47.5446,0.7294
47.5451,0.7195
47.5457,0.7226
47.5462,0.7367
47.5468,0.7561
47.5473,0.7724
47.5479,0.7783
47.5484,0.7703
47.5490,0.7523
47.5495,0.7347
47.5501,0.7306
47.5506,0.7497
47.5512,0.7926
47.5517,0.8490
47.5523,0.9009
47.5528,0.9294
47.5534,0.9219
47.5539,0.8771
47.5545,0.8052
47.5551,0.7237
47.5557,0.6521
47.5563,0.6060
47.5569,0.5931
47.5575,0.6115
47.5581,0.6506
47.5586,0.6965
47.5592,0.7368
47.5597,0.7644
47.5603,0.7781
47.5608,0.7810
47.5614,0.7780
47.5619,0.7739
47.5625,0.7723
47.5630,0.7744
47.5636,0.7784
47.5641,0.7794
47.5647,0.7704
47.5652,0.7452
47.5658,0.7017
47.5663,0.6443
47.5669,0.5837
47.5674,0.5337
47.5680,0.5068
47.5686,0.5096
47.5691,0.5406
47.5697,0.5914
47.5702,0.6496
47.5708,0.7038
47.5713,0.7463
47.5719,0.7735
47.5724,0.7835
47.5730,0.7752
47.5735,0.7478
47.5741,0.7039
47.5746,0.6505
47.5752,0.5992
47.5757,0.5625
47.5763,0.5489
47.5768,0.5597
47.5774,0.5878
47.5779,0.6213
47.5785,0.6483
47.5790,0.6616
47.5796,0.6608
47.5801,0.6518
47.5807,0.6430
47.5812,0.6424
47.5818,0.6536
47.5823,0.6751
47.5829,0.7010
47.5835,0.7233
47.5840,0.7346
47.5846,0.7295
47.5851,0.7069
47.5857,0.6704
47.5862,0.6285
47.5868,0.5931
47.5873,0.5756
47.5879,0.5824
47.5884,0.6123
47.5890,0.6557
47.5895,0.6984
47.5901,0.7274
47.5906,0.7365
47.5912,0.7276
47.5917,0.7076
47.5923,0.6840
47.5928,0.6609
47.5934,0.6391
47.5940,0.6177
47.5945,0.5975
47.5951,0.5816
47.5956,0.5740
47.5962,0.5769
47.5967,0.5894
47.5973,0.6072
47.5978,0.6246
47.5984,0.6355
47.5990,0.6357
47.5995,0.6233
47.6001,0.6001
47.6006,0.5718
47.6012,0.5462
47.6017,0.5314
47.6023,0.5323
47.6028,0.5479
47.6034,0.5711
47.6039,0.5929
47.6045,0.6062
47.6051,0.6102
47.6056,0.6095
47.6062,0.6110
47.6067,0.6196
47.6073,0.6347
47.6078,0.6512
47.6084,0.6622
47.6089,0.6632
47.6095,0.6547
47.6100,0.6413
47.6106,0.6300
47.6111,0.6269
47.6117,0.6352
47.6122,0.6532
47.6128,0.6750
47.6133,0.6915
47.6139,0.6939
47.6144,0.6774
47.6150,0.6439
47.6155,0.6016
47.6161,0.5617
47.6167,0.5337
47.6172,0.5223
47.6178,0.5269
47.6183,0.5443
47.6189,0.5699
47.6194,0.5989
47.6200,0.6266
47.6205,0.6487
47.6211,0.6614
47.6216,0.6615
47.6222,0.6470
47.6228,0.6175
47.6234,0.5753
47.6240,0.5249
47.6246,0.4728
47.6252,0.4260
47.6257,0.3909
47.6263,0.3730
47.6268,0.3766
47.6274,0.4032
47.6279,0.4495
47.6285,0.5062
47.6290,0.5602
47.6296,0.5991
47.6301,0.6156
47.6307,0.6104
47.6312,0.5912
47.6318,0.5694
47.6323,0.5557
47.6329,0.5569
47.6334,0.5743
47.6340,0.6033
47.6346,0.6350
47.6351,0.6578
47.6357,0.6608
47.6362,0.6384
47.6368,0.5932
47.6373,0.5359
47.6379,0.4820
47.6384,0.4458
47.6390,0.4353
47.6395,0.4488
47.6401,0.4767
47.6407,0.5062
47.6412,0.5260
47.6417,0.5308
47.6422,0.5226
47.6428,0.5085
47.6433,0.4974
47.6440,0.4961
47.6447,0.5074
47.6455,0.5307
47.6464,0.5626
47.6473,0.5982
47.6481,0.6310
47.6489,0.6544
47.6496,0.6628
47.6503,0.6534
47.6508,0.6271
47.6514,0.5886
47.6519,0.5449
47.6524,0.5041
47.6530,0.4732
47.6535,0.4572
47.6541,0.4578
47.6547,0.4731
47.6553,0.4982
47.6558,0.5265
47.6564,0.5517
47.6569,0.5679
47.6575,0.5710
47.6580,0.5592
47.6586,0.5334
47.6592,0.4983
47.6597,0.4610
47.6603,0.4294
47.6608,0.4091
47.6614,0.4026
47.6619,0.4097
47.6625,0.4284
47.6631,0.4554
47.6637,0.4850
47.6642,0.5093
47.6648,0.5208
47.6654,0.5153
47.6659,0.4942
47.6665,0.4630
47.6671,0.4279
47.6677,0.3932
47.6683,0.3616
47.6690,0.3357
47.6696,0.3194
47.6703,0.3159
47.6710,0.3254
47.6716,0.3443
47.6722,0.3663
47.6728,0.3849
47.6733,0.3957
47.6739,0.3976
47.6744,0.3918
47.6750,0.3817
47.6755,0.3716
47.6761,0.3659
47.6766,0.3686
47.6772,0.3818
47.6778,0.4049
47.6784,0.4344
47.6789,0.4641
47.6795,0.4869
47.6801,0.4984
47.6807,0.4988
47.6812,0.4935
47.6818,0.4894
47.6823,0.4902
47.6829,0.4941
47.6834,0.4946
47.6840,0.4843
47.6845,0.4586
47.6851,0.4173
47.6856,0.3650
47.6862,0.3105
47.6867,0.2656
47.6872,0.2420
47.6878,0.2481
47.6883,0.2865
47.6889,0.3523
47.6894,0.4344
47.6900,0.5180
47.6905,0.5880
47.6911,0.6328
47.6916,0.6461
47.6922,0.6271
47.6927,0.5804
47.6933,0.5151
47.6939,0.4433
47.6945,0.3778
47.6950,0.3280
47.6956,0.2980
47.6962,0.2853
47.6967,0.2832
47.6973,0.2832
47.6978,0.2789
47.6983,0.2681
47.6989,0.2527
47.6994,0.2379
47.7000,0.2290
47.7005,0.2288
47.7010,0.2368
47.7016,0.2503
47.7021,0.2664
47.7026,0.2848
47.7032,0.3068
47.7037,0.3345
47.7043,0.3678
47.7048,0.4033
47.7053,0.4339
47.7059,0.4523
47.7064,0.4542
47.7070,0.4412
47.7075,0.4199
47.7080,0.3984
47.7086,0.3824
47.7091,0.3728
47.7097,0.3672
47.7102,0.3621
47.7108,0.3557
47.7114,0.3485
47.7119,0.3415
47.7125,0.3346
47.7130,0.3262
47.7136,0.3132
47.7141,0.2933
47.7147,0.2671
47.7152,0.2391
47.7157,0.2178
47.7163,0.2127
47.7168,0.2306
47.7174,0.2724
47.7179,0.3320
47.7185,0.3973
47.7190,0.4534
47.7195,0.4871
47.7201,0.4914
47.7206,0.4676
47.7212,0.4247
47.7217,0.3754
47.7222,0.3313
47.7228,0.3005
47.7233,0.2861
47.7239,0.2873
47.7244,0.3015
47.7249,0.3245
47.7255,0.3516
47.7260,0.3770
47.7266,0.3947
47.7271,0.3990
47.7276,0.3877
47.7282,0.3632
47.7287,0.3329
47.7293,0.3064
47.7298,0.2911
47.7303,0.2890
47.7309,0.2963
47.7314,0.3064
47.7320,0.3135
47.7325,0.3152
47.7331,0.3113
47.7336,0.3025
47.7341,0.2893
47.7347,0.2730
47.7352,0.2570
47.7358,0.2461
47.7363,0.2459
47.7368,0.2591
47.7374,0.2841
47.7379,0.3148
47.7385,0.3423
47.7390,0.3574
47.7395,0.3533
47.7401,0.3283
47.7406,0.2865
47.7412,0.2381
47.7417,0.1968
47.7423,0.1759
47.7428,0.1827
47.7434,0.2155
47.7439,0.2645
47.7444,0.3155
47.7450,0.3566
47.7455,0.3823
47.7461,0.3945
47.7466,0.3999
47.7471,0.4049
47.7477,0.4120
47.7482,0.4196
47.7488,0.4242
47.7493,0.4232
47.7499,0.4162
47.7504,0.4048
47.7509,0.3907
47.7515,0.3747
47.7520,0.3568
47.7526,0.3369
47.7531,0.3149
47.7536,0.2907
47.7542,0.2637
47.7547,0.2330
47.7553,0.1985
47.7558,0.1623
47.7563,0.1296
47.7569,0.1066
47.7574,0.0982
47.7580,0.1053
47.7585,0.1238
47.7590,0.1463
47.7596,0.1644
47.7601,0.1727
47.7607,0.1700
47.7612,0.1598
47.7618,0.1483
47.7623,0.1420
47.7628,0.1458
47.7634,0.1611
47.7639,0.1852
47.7645,0.2121
47.7650,0.2342
47.7655,0.2455
47.7661,0.2442
47.7666,0.2336
47.7672,0.2204
47.7677,0.2117
47.7683,0.2121
47.7689,0.2225
47.7695,0.2404
47.7701,0.2610
47.7707,0.2785
47.7713,0.2875
47.7719,0.2852
47.7725,0.2726
47.7730,0.2539
47.7736,0.2356
47.7741,0.2235
47.7747,0.2212
47.7752,0.2290
47.7757,0.2437
47.7763,0.2596
47.7768,0.2705
47.7773,0.2714
47.7779,0.2614
47.7784,0.2439
47.7790,0.2253
47.7795,0.2124
47.7801,0.2093
47.7806,0.2180
47.7812,0.2388
47.7817,0.2723
47.7822,0.3178
47.7828,0.3708
47.7833,0.4212
47.7838,0.4544
47.7844,0.4562
47.7849,0.4183
47.7855,0.3433
47.7860,0.2444
47.7865,0.1422
47.7871,0.0574
47.7876,0.0048
47.7882,-0.0111
47.7887,0.0046
47.7892,0.0402
47.7898,0.0828
47.7903,0.1222
47.7908,0.1524
47.7914,0.1719
47.7919,0.1820
47.7925,0.1856
47.7930,0.1857
47.7935,0.1851
47.7941,0.1868
47.7947,0.1929
47.7952,0.2035
47.7958,0.2153
47.7964,0.2223
47.7969,0.2195
47.7975,0.2061
47.7980,0.1866
47.7986,0.1682
47.7991,0.1565
47.7997,0.1533
47.8002,0.1570
47.8007,0.1648
47.8013,0.1751
47.8018,0.1868
47.8024,0.1983
47.8029,0.2068
47.8035,0.2085
47.8040,0.2006
47.8046,0.1836
47.8051,0.1614
47.8057,0.1402
47.8062,0.1265
47.8068,0.1242
47.8073,0.1331
47.8079,0.1495
47.8084,0.1685
47.8090,0.1866
47.8095,0.2029
47.8101,0.2173
47.8107,0.2288
47.8112,0.2340
47.8118,0.2287
47.8123,0.2112
47.8129,0.1839
47.8134,0.1533
47.8140,0.1272
47.8145,0.1111
47.8151,0.1064
47.8156,0.1097
47.8162,0.1145
47.8167,0.1153
47.8173,0.1102
47.8178,0.1023
47.8184,0.0981
47.8189,0.1037
47.8195,0.1214
47.8200,0.1489
47.8206,0.1805
47.8211,0.2099
47.8217,0.2311
47.8222,0.2399
47.8228,0.2345
47.8233,0.2163
47.8239,0.1907
47.8244,0.1659
47.8250,0.1509
47.8255,0.1515
47.8261,0.1679
47.8266,0.1927
47.8272,0.2135
47.8277,0.2180
47.8283,0.1998
47.8288,0.1612
47.8294,0.1123
47.8299,0.0651
47.8305,0.0285
47.8310,0.0043
47.8316,-0.0123
47.8321,-0.0291
47.8327,-0.0530
47.8332,-0.0856
47.8338,-0.1226
47.8343,-0.1550
47.8348,-0.1737
47.8354,-0.1722
47.8359,-0.1493
47.8365,-0.1081
47.8370,-0.0556
47.8376,-0.0010
47.8381,0.0456
47.8387,0.0757
47.8392,0.0854
47.8398,0.0763
47.8403,0.0550
47.8409,0.0299
47.8414,0.0086
47.8420,-0.0039
47.8425,-0.0056
47.8431,0.0030
47.8436,0.0204
47.8442,0.0443
47.8447,0.0732
47.8453,0.1059
47.8458,0.1413
47.8464,0.1773
47.8469,0.2090
47.8475,0.2296
47.8480,0.2324
47.8486,0.2142
47.8491,0.1781
47.8497,0.1326
47.8502,0.0894
47.8508,0.0589
47.8513,0.0471
47.8519,0.0540
47.8524,0.0756
47.8530,0.1065
47.8535,0.1423
47.8541,0.1802
47.8546,0.2169
47.8552,0.2472
47.8557,0.2637
47.8563,0.2608
47.8568,0.2369
47.8574,0.1961
47.8579,0.1468
47.8585,0.0997
47.8590,0.0652
47.8596,0.0514
47.8601,0.0620
47.8607,0.0959
47.8612,0.1482
47.8618,0.2110
47.8623,0.2756
47.8629,0.3326
47.8634,0.3732
47.8640,0.3904
47.8645,0.3818
47.8651,0.3514
47.8656,0.3094
47.8662,0.2700
47.8667,0.2464
47.8673,0.2468
47.8678,0.2715
47.8684,0.3139
47.8689,0.3627
47.8695,0.4049
47.8700,0.4296
47.8706,0.4307
47.8711,0.4088
47.8717,0.3708
47.8722,0.3274
47.8728,0.2902
47.8733,0.2684
47.8739,0.2671
47.8744,0.2858
47.8750,0.3189
47.8755,0.3580
47.8761,0.3942
47.8766,0.4211
47.8772,0.4360
47.8777,0.4410
47.8783,0.4420
47.8788,0.4470
47.8794,0.4631
47.8799,0.4937
47.8805,0.5369
47.8810,0.5858
47.8816,0.6307
47.8821,0.6629
47.8827,0.6780
47.8832,0.6764
47.8838,0.6622
47.8843,0.6398
47.8849,0.6126
47.8854,0.5827
